,Ticker,Name,Exchange,Category Name,Country,ratio,earnings,dividends
7359,LFUS,"Littelfuse, Inc.",NMS,Electronics Wholesale,USA,2.3011332679045324,1718468000.0,True
7420,MRF.NS,MRF Limited,NSI,Rubber & Plastics,India,2.425272134027899,161402100000.0,True
7431,NOCIL.NS,NOCIL Limited,NSI,Chemicals - Major Diversified,India,5.164613621714532,10429000000.0,True
7432,LUN.TO,Lundin Mining Corporation,TOR,Industrial Metals & Minerals,Canada,2.64032542370811,1892713000.0,True
7435,IMO.TO,Imperial Oil Limited,TOR,Major Integrated Oil & Gas,Canada,2.3553682094802078,34002000000.0,True
7438,WPK.TO,Winpak Ltd.,TOR,Packaging & Containers,Canada,8.268574468375324,873843000.0,True
7442,TCS.NS,Tata Consultancy Services Limited,NSI,Information Technology Services,India,4.5896422296757695,1464630000000.0,True
7446,SASKEN.NS,Sasken Technologies Limited,NSI,Technical & System Software,India,8.278673326798339,5043112000.0,True
7448,RET.TO,Reitmans (Canada) Limited,TOR,Apparel Stores,Canada,3.2164012531001176,923018000.0,True
7451,PRAJIND.NS,Praj Industries Limited,NSI,General Contractors,India,2.487538109611652,11411120000.0,True
7460,MARUTI.NS,Maruti Suzuki India Limited,NSI,Auto Manufacturers - Major,India,3.7943353698321367,860685000000.0,True
7477,VOLTAS.NS,Voltas Limited,NSI,General Contractors,India,2.2272565763759755,71240700000.0,True
7479,VISAKAIND.NS,Visaka Industries Limited,NSI,General Building Materials,India,2.1708500815258414,11441991000.0,True
7484,UFLEX.NS,Uflex Limited,NSI,Packaging & Containers,India,2.1775595935337844,78453184000.0,True
7489,TRENT.NS,Trent Limited,NSI,Apparel Stores,India,2.7960006556302246,26302400000.0,True
7494,TIDEWATER.NS,"Tide Water Oil Co. (India), Ltd.",NSI,Oil & Gas Refining & Marketing,India,3.2200020813820376,13794100000.0,True
7495,TECHM.NS,Tech Mahindra Limited,NSI,Information Technology Services,India,2.6367699924318866,347421000000.0,True
7497,TATACHEM.NS,Tata Chemicals Limited,NSI,Chemicals - Major Diversified,India,2.309637410314036,112963300000.0,True
7501,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,NSI,Drugs - Generic,India,3.239353549434411,290659100000.0,True
7515,SKFINDIA.NS,SKF India Limited,NSI,Diversified Machinery,India,3.829459432420716,30345300000.0,True
7516,SIEMENS.NS,Siemens Limited,NSI,Diversified Machinery,India,2.4343863431026014,137672000000.0,True
7518,MDT,Medtronic plc,NYQ,Medical Appliances & Equipment,USA,2.2648284220892356,30557000000.0,True
7527,MLR,"Miller Industries, Inc.",NYQ,Auto Parts,USA,2.924253954043569,818166000.0,True
7531,SMP,"Standard Motor Products, Inc.",NYQ,Auto Parts,USA,2.2427839151333617,1092051000.0,True
7533,MED,"Medifast, Inc.",NYQ,"Specialty Retail, Other",USA,2.1671212745349084,713672000.0,True
7551,MKSI,"MKS Instruments, Inc.",NMS,Scientific & Technical Instruments,USA,2.452533281262563,1899773000.0,True
7571,VLGEA,"Village Super Market, Inc.",NMS,Grocery Stores,USA,2.735525577697054,1643502000.0,True
7686,MINDTREE.NS,Mindtree Limited,NSI,Information Technology Services,India,4.789684813753581,70215000000.0,True
7707,STM,STMicroelectronics N.V.,NYQ,Semiconductor - Broad Line,USA,2.445869907720009,9664000000.0,True
7708,SNN,Smith & Nephew plc,NYQ,Medical Appliances & Equipment,USA,2.530298273155416,4904000000.0,True
7766,STM.MI,STMicroelectronics N.V.,MIL,Semiconductor - Broad Line,Italy,2.2932031814895155,9556000000.0,True
7784,NST.AX,Northern Star Resources Limited,ASX,Gold,Australia,3.108026091888826,1401165000.0,True
7815,BOKA.AS,Royal Boskalis Westminster N.V.,AMS,General Contractors,Netherlands,2.186786326778668,2691639000.0,True
7817,AUSS.OL,Austevoll Seafood ASA,OSL,Farm Products,Norway,2.414019260839525,23341679000.0,True
7822,AKZA.AS,Akzo Nobel N.V.,AMS,Specialty Chemicals,Netherlands,2.0236907730673317,9276000000.0,True
7826,YAR.OL,Yara International ASA,OSL,Agricultural Chemicals,Norway,2.1398413510747187,12858000000.0,True
7831,TPW.NZ,Trustpower Limited,NZE,Electric Utilities,New Zealand,2.2935620850724474,1030083000.0,True
7857,SCHA.OL,Schibsted ASA,OSL,Publishing - Newspapers,Norway,2.0618984714097,19075000000.0,True
7873,NEM.BA,Newmont Mining Corporation,BUE,Gold,Argentina,2.276812667312184,9740000000.0,True
7879,PGW.NZ,PGG Wrightson Limited,NZE,Business Services,New Zealand,3.3806802558431466,809255000.0,True
7908,NVDA.MX,NVIDIA Corporation,MEX,Semiconductor - Broad Line,Mexico,3.387791038935629,10918000000.0,True
7941,NMDC.NS,NMDC Limited,NSI,Steel & Iron,India,7.797698612698065,121526700000.0,True
7948,NIITLTD.NS,NIIT Limited,NSI,Information Technology Services,India,2.3027799401937523,9102020000.0,True
7950,NHY.OL,Norsk Hydro ASA,OSL,Aluminum,Norway,2.0468251992031874,149833000000.0,True
7951,NHPC.NS,NHPC Limited,NSI,Electric Utilities,India,2.018364344900371,89828700000.0,True
7952,NHC.AX,New Hope Corporation Limited,ASX,Industrial Metals & Minerals,Australia,3.333424162988859,1306429000.0,True
7953,NGLB.F,Anglo American plc,FRA,Industrial Metals & Minerals,France,2.2672104009367304,29870000000.0,True
7954,NGLB.DE,Anglo American plc,GER,Industrial Metals & Minerals,Germany,2.2672104009367304,29870000000.0,True
7964,NET-B.ST,NetEnt AB (publ),STO,Multimedia & Graphics Software,Sweden,3.4153569019400773,1779421000.0,True
7970,NELCAST.NS,Nelcast Limited,NSI,Metal Fabrication,India,2.0362799660042987,8602300000.0,True
8032,CONCOR.NS,Container Corporation of India Limited,NSI,Air Delivery & Freight Services,India,5.414503739298162,69560600000.0,True
8090,OIL.NS,Oil India Limited,NSI,Independent Oil & Gas,India,2.235167382629243,137804500000.0,True
8094,OEM-B.ST,OEM International AB (publ),STO,Diversified Machinery,Sweden,2.620328167730173,3298700000.0,True
8096,ODPV3.SA,Odontoprev S.A.,SAO,Health Care Plans,Brazil,2.7117588528307444,1920430000.0,True
8112,MCX.NS,Multi Commodity Exchange of India Limited,NSI,Asset Management,India,4.2007046531405665,3950500000.0,True
8114,LAOPALA.NS,La Opala RG Limited,NSI,Home Furnishings & Fixtures,India,8.341962858538318,2780977000.0,True
8134,CULTIBAB.MX,"Organización Cultiba, S.A.B. de C.V.",MEX,Beverages - Soft Drinks,Mexico,6.899159625919952,4458584000.0,True
8169,TCI.NS,Transport Corporation of India Limited,NSI,Air Delivery & Freight Services,India,2.2482626966309645,27642982000.0,True
8178,ORIENTBELL.NS,Orient Bell Limited,NSI,General Building Materials,India,2.0283902325996848,5711390000.0,True
8201,RIO,Rio Tinto plc,NYQ,Industrial Metals & Minerals,USA,2.21147206146963,40522000000.0,True
8202,PSA,Public Storage,NYQ,REIT - Industrial,USA,6.041750516366724,2754280000.0,True
8206,PSO,Pearson plc,NYQ,Publishing - Books,USA,2.3387573964497337,5239847715.736,True
8208,STE,Steris Plc,NYQ,Medical Appliances & Equipment,USA,2.6767136557972755,2782170000.0,True
8210,PKX,POSCO,NYQ,Steel & Iron,USA,2.4537772840133267,58544915086.7104,True
8223,PEGA,"Pegasystems, Inc.",NMS,Business Software & Services,USA,2.721587604079529,891581000.0,True
8224,IPAR,"Inter Parfums, Inc.",NMS,Personal Products,USA,2.2970279468333943,713500000.0,True
8243,TSU,TIM Participações S.A.,NYQ,Wireless Communications,USA,2.627456414722262,4376631185.567,True
8296,TIMP3.SA,TIM Participações S.A.,SAO,Wireless Communications,Brazil,2.2519777468526447,17377194000.0,True
8310,Q01.SI,QAF Limited,SES,Food - Major Diversified,Singapore,2.428861097862934,863892000.0,True
8427,TRI.TO,Thomson Reuters Corporation,TOR,Publishing - Newspapers,Canada,2.2359405300581767,5906000000.0,True
8455,RMD.AX,ResMed Inc.,ASX,Medical Instruments & Supplies,Australia,2.0180320306324417,2606572000.0,True
8472,INDOCO.NS,Indoco Remedies Limited,NSI,Drugs - Generic,India,2.1057785431334417,9719359000.0,True
8479,GGBR4.SA,Gerdau S.A.,SAO,Steel & Iron,Brazil,2.0235223039533103,46159478000.0,True
8481,CWN.AX,Crown Resorts Limited,ASX,Resorts & Casinos,Australia,3.009105601324451,2929200000.0,True
8556,SEER3.SA,Ser Educacional S.A.,SAO,Education & Training Services,Brazil,2.046231293996488,1275986000.0,True
8570,SNY,Sanofi,NYQ,Drug Manufacturers - Major,USA,2.1272029480839385,39612643678.1609,True
8571,VALE,Vale S.A.,NYQ,Industrial Metals & Minerals,USA,2.033996033027354,36575000000.0,True
8572,SAP,SAP SE,NYQ,Application Software,USA,2.276952330414785,28400000000.0,True
8576,TS,Tenaris S.A.,NYQ,Metal Fabrication,USA,6.4129443938012765,7659000000.0,True
8577,TX,Ternium S.A.,NYQ,Steel & Iron,USA,2.5185636031649423,11455000000.0,True
8634,SJ.TO,Stella-Jones Inc.,TOR,"Lumber, Wood Production",Canada,2.29770386449829,2169023000.0,True
8641,C52.SI,ComfortDelGro Corporation Limited,SES,Railroads,Singapore,2.2696202531645566,3905700000.0,True
8643,U14.SI,UOL Group Limited,SES,Real Estate Development,Singapore,3.2682685377052088,2283341000.0,True
8644,T39.SI,Singapore Press Holdings Limited,SES,Publishing - Newspapers,Singapore,2.9611139210129647,959255000.0,True
8655,C38U.SI,CapitaLand Mall Trust,SES,REIT - Retail,Singapore,2.959237164578929,786736000.0,True
8669,S68.SI,Singapore Exchange Limited,SES,Asset Management,Singapore,2.047443969353942,844678000.0,True
8696,3042.TW,TXC Corporation,TAI,Diversified Electronics,Taiwan,2.8620671420946917,8430970000.0,True
8698,1307.TW,"San Fang Chemical Industry Co., Ltd.",TAI,Textile Industrial,Taiwan,2.3030670380828453,9492260000.0,True
8700,6271.TW,"Tong Hsing Electronic Industries, Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,5.530913397430616,7430654000.0,True
8705,6277.TW,"Aten International CO., Ltd.",TAI,Computer Based Systems,Taiwan,2.86177133226131,5032719000.0,True
8707,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,TAI,Semiconductor - Broad Line,Taiwan,3.523838777041711,1031473600000.0,True
8720,2486.TW,"I-Chiun Precision Industry Co., Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,2.0375689359859965,3665270000.0,True
8721,2303.TW,United Microelectronics Corporation,TAI,Semiconductor - Broad Line,Taiwan,2.271465178118554,148201641000.0,True
8723,1773.TW,Shiny Chemical Industrial Company Limited,TAI,Chemicals - Major Diversified,Taiwan,3.3773433998423568,7508185000.0,True
8734,9904.TW,Pou Chen Corporation,TAI,Textile - Apparel Footwear & Accessories,Taiwan,2.000874621091401,293316089000.0,True
8739,2488.TW,"Hanpin Electron Co., Ltd.",TAI,Electronic Equipment,Taiwan,3.1433150487447024,2537770000.0,True
8741,2454.TW,MediaTek Inc.,TAI,Semiconductor - Broad Line,Taiwan,3.178741952696756,246222000000.0,True
8742,2409.TW,AU Optronics Corp.,TAI,Diversified Electronics,Taiwan,2.0892163343638703,268791694000.0,True
8745,2355.TW,"Chin Poon Industrial Co., Ltd.",TAI,Printed Circuit Boards,Taiwan,3.136150731173569,17848498000.0,True
8747,1503.TW,Shihlin Electric & Engineering Corporation,TAI,Diversified Machinery,Taiwan,2.5340392716062907,26038773000.0,True
8748,1323.TW,"Yonyu Plastics Co., Ltd.",TAI,Rubber & Plastics,Taiwan,2.1655464700269498,3639735000.0,True
8749,1102.TW,Asia Cement Corporation,TAI,General Building Materials,Taiwan,2.3255866014124407,89347637000.0,True
8763,8039.TW,"Taiflex Scientific Co., Ltd.",TAI,Printed Circuit Boards,Taiwan,2.8283839019080808,7583654000.0,True
8764,6505.TW,Formosa Petrochemical Corporation,TAI,Oil & Gas Refining & Marketing,Taiwan,6.216353441620016,646022809000.0,True
8765,6176.TW,Radiant Opto-Electronics Corporation,TAI,Semiconductor Equipment & Materials,Taiwan,2.1868846948657716,56120587000.0,True
8766,6115.TW,"I-Sheng Electric Wire & Cable Co., Ltd.",TAI,Diversified Electronics,Taiwan,2.536583727361266,6540704000.0,True
8768,4906.TW,"Gemtek Technology Co., Ltd.",TAI,Communication Equipment,Taiwan,2.445122400534544,18057131000.0,True
8769,3380.TW,Alpha Networks Inc.,TAI,Communication Equipment,Taiwan,2.282497863156955,15825808000.0,True
8776,2536.TW,"Hong Pu Real Estate Development CO.,LTD.",TAI,Property Management,Taiwan,2.5254883148963234,2885896000.0,True
8778,2489.TW,"AmTRAN Technology Co.,Ltd",TAI,Diversified Electronics,Taiwan,2.7875631005444395,15220325000.0,True
8779,2448.TW,EPISTAR corporation,TAI,Semiconductor - Broad Line,Taiwan,5.091402424498399,15959831000.0,True
8780,2428.TW,"Thinking Electronic Industrial Co., Ltd.",TAI,Diversified Electronics,Taiwan,3.914287516349576,5814232000.0,True
8782,2360.TW,Chroma ATE Inc.,TAI,Scientific & Technical Instruments,Taiwan,2.3880959989905755,13909634000.0,True
8784,2332.TW,D-Link Corporation,TAI,Communication Equipment,Taiwan,2.315560376013398,16996048000.0,True
8785,2308.TW,"Delta Electronics, Inc.",TAI,Diversified Electronics,Taiwan,2.2756131771559223,268131397000.0,True
8790,1236.TW,"Hunya Foods Co., Ltd.",TAI,Confectioners,Taiwan,2.6018211849683777,1864663000.0,True
8792,1101.TW,Taiwan Cement Corp.,TAI,General Building Materials,Taiwan,2.310911759198269,122783014000.0,True
8794,VIVT4.SA,Telefônica Brasil S.A.,SAO,Wireless Communications,Brazil,2.8622220711535062,43462740000.0,True
8801,TREL-B.ST,Trelleborg AB,STO,Diversified Machinery,Sweden,2.077853586575696,36588000000.0,True
8804,TOD.MI,TOD'S S.p.A.,MIL,Textile - Apparel Footwear & Accessories,Italy,2.138317619173032,927121000.0,True
8811,T14.SI,Tianjin Zhongxin Pharmaceutical Group Corporation Limited,SES,Drugs - Generic,Singapore,3.4644660237868368,6358622318.0,True
8834,INTC.MX,Intel Corporation,MEX,Semiconductor - Broad Line,Mexico,2.313181972212809,71965000000.0,True
8842,CHV.F,Chevron Corporation,FRA,Major Integrated Oil & Gas,France,2.574582520060724,139865000000.0,True
8843,CHV.DE,Chevron Corporation,GER,Major Integrated Oil & Gas,Germany,2.574582520060724,158902000000.0,True
8897,U06.SI,United Industrial Corporation Limited,SES,Property Management,Singapore,8.580142307882456,846992000.0,True
8917,SSU.SG,"Samsung Electronics Co., Ltd.",STU,Electronic Equipment,Germany,3.458052708722254,239580000000000.0,True
8918,SSU.F,"Samsung Electronics Co., Ltd.",FRA,Electronic Equipment,France,3.931182799943214,230400881000000.0,True
8942,PLD.MX,"Prologis, Inc.",MEX,REIT - Industrial,Mexico,2.867597474109364,3530799000.0,True
8984,INL.DE,Intel Corporation,FRA,Semiconductor - Broad Line,France,2.313181972212809,71965000000.0,True
8999,H78.SI,Hongkong Land Holdings Limited,SES,Real Estate Development,Singapore,6.81929172670054,2665400000.0,True
9005,GOAU4.SA,Metalurgica Gerdau S.A.,SAO,Steel & Iron,Brazil,2.0151285445327543,39644010000.0,True
9010,GGBN.MX,Gerdau S.A.,MEX,Steel & Iron,Mexico,2.012794856831626,39644010000.0,True
9014,GAZ.F,Public Joint Stock Company Gazprom,FRA,Major Integrated Oil & Gas,France,2.9584291911888165,8224177000000.0,True
9039,CVX.MX,Chevron Corporation,MEX,Major Integrated Oil & Gas,Mexico,2.574582520060724,139865000000.0,True
9059,CAR-UN.TO,Canadian Apartment Properties Real Estate Investment Trust,TOR,REIT - Residential,Canada,2.496938754062572,777884000.0,True
9061,BXP.L,Beximco Pharmaceuticals Limited,LSE,Drug Manufacturers - Major,United Kingdom,2.5433943719534384,22816629795.0,True
9070,BHP.F,BHP Billiton Limited,FRA,Industrial Metals & Minerals,France,2.0568346350714766,44609000000.0,True
9110,VITR.ST,Vitrolife AB (publ),STO,Biotechnology,Sweden,6.2707244201149965,1480132000.0,True
9112,V03.SI,Venture Corporation Limited,SES,Diversified Electronics,Singapore,4.221280935264783,3633431000.0,True
